T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
23.7,29.1,15.8,1011.9,67.0,2.1,5.2,11.1,41.583333333333336
23.7,29.1,15.8,1011.9,67.0,2.1,5.2,11.1,41.583333333333336
23.7,29.1,15.8,1011.9,67.0,2.1,5.2,11.1,41.583333333333336
23.7,29.1,15.8,1011.9,67.0,2.1,5.2,11.1,41.583333333333336
23.7,29.1,15.8,1011.9,67.0,2.1,5.2,11.1,41.583333333333336
23.7,29.1,15.8,1011.9,67.0,2.1,5.2,11.1,41.583333333333336
23.7,29.1,15.8,1011.9,67.0,2.1,5.2,11.1,41.583333333333336
23.4,29.1,17.0,1011.4,63.0,2.1,6.7,16.5,50.91666666666666
23.4,29.1,17.0,1011.4,63.0,2.1,6.7,16.5,50.91666666666666
23.4,29.1,17.0,1011.4,63.0,2.1,6.7,16.5,50.91666666666666
23.4,29.1,17.0,1011.4,63.0,2.1,6.7,16.5,50.91666666666666
23.4,29.1,17.0,1011.4,63.0,2.1,6.7,16.5,50.91666666666666
23.4,29.1,17.0,1011.4,63.0,2.1,6.7,16.5,50.91666666666666
23.4,29.1,17.0,1011.4,63.0,2.1,6.7,16.5,50.91666666666666
23.4,29.1,17.0,1011.4,63.0,2.1,6.7,16.5,50.91666666666666
23.4,29.1,17.0,1011.4,63.0,2.1,6.7,16.5,50.91666666666666
24.3,29.0,15.6,1011.7,56.0,1.9,10.0,18.3,40.958333333333336
24.3,29.0,15.6,1011.7,56.0,1.9,10.0,18.3,40.958333333333336
24.3,29.0,15.6,1011.7,56.0,1.9,10.0,18.3,40.958333333333336
24.3,29.0,15.6,1011.7,56.0,1.9,10.0,18.3,40.958333333333336
24.3,29.0,15.6,1011.7,56.0,1.9,10.0,18.3,40.958333333333336
24.3,29.0,15.6,1011.7,56.0,1.9,10.0,18.3,40.958333333333336
24.3,29.0,15.6,1011.7,56.0,1.9,10.0,18.3,40.958333333333336
24.3,29.0,15.6,1011.7,56.0,1.9,10.0,18.3,40.958333333333336
24.3,29.0,15.6,1011.7,56.0,1.9,10.0,18.3,40.958333333333336
24.3,31.0,16.8,1010.8,66.0,3.4,6.9,14.8,95.25
24.3,31.0,16.8,1010.8,66.0,3.4,6.9,14.8,95.25
24.3,31.0,16.8,1010.8,66.0,3.4,6.9,14.8,95.25
24.3,31.0,16.8,1010.8,66.0,3.4,6.9,14.8,95.25
24.3,31.0,16.8,1010.8,66.0,3.4,6.9,14.8,95.25
24.3,31.0,16.8,1010.8,66.0,3.4,6.9,14.8,95.25
24.3,31.0,16.8,1010.8,66.0,3.4,6.9,14.8,95.25
24.3,31.0,16.8,1010.8,66.0,3.4,6.9,14.8,95.25
24.3,31.0,16.8,1010.8,66.0,3.4,6.9,14.8,95.25
22.4,29.5,17.1,1014.1,68.0,3.4,6.3,16.5,115.83333333333331
22.4,29.5,17.1,1014.1,68.0,3.4,6.3,16.5,115.83333333333331
22.4,29.5,17.1,1014.1,68.0,3.4,6.3,16.5,115.83333333333331
22.4,29.5,17.1,1014.1,68.0,3.4,6.3,16.5,115.83333333333331
22.4,29.5,17.1,1014.1,68.0,3.4,6.3,16.5,115.83333333333331
22.4,29.5,17.1,1014.1,68.0,3.4,6.3,16.5,115.83333333333331
22.4,29.5,17.1,1014.1,68.0,3.4,6.3,16.5,115.83333333333331
22.4,29.5,17.1,1014.1,68.0,3.4,6.3,16.5,115.83333333333331
22.4,29.5,17.1,1014.1,68.0,3.4,6.3,16.5,115.83333333333331
24.1,29.2,14.5,1014.4,59.0,2.4,8.5,18.3,149.66666666666666
24.1,29.2,14.5,1014.4,59.0,2.4,8.5,18.3,149.66666666666666
24.1,29.2,14.5,1014.4,59.0,2.4,8.5,18.3,149.66666666666666
24.1,29.2,14.5,1014.4,59.0,2.4,8.5,18.3,149.66666666666666
24.1,29.2,14.5,1014.4,59.0,2.4,8.5,18.3,149.66666666666666
24.1,29.2,14.5,1014.4,59.0,2.4,8.5,18.3,149.66666666666666
24.1,29.2,14.5,1014.4,59.0,2.4,8.5,18.3,149.66666666666666
24.1,29.2,14.5,1014.4,59.0,2.4,8.5,18.3,149.66666666666666
24.1,29.2,14.5,1014.4,59.0,2.4,8.5,18.3,149.66666666666666
26.8,33.0,19.0,1008.8,61.0,2.3,3.5,11.1,160.66666666666666
26.8,33.0,19.0,1008.8,61.0,2.3,3.5,11.1,160.66666666666666
26.8,33.0,19.0,1008.8,61.0,2.3,3.5,11.1,160.66666666666666
26.8,33.0,19.0,1008.8,61.0,2.3,3.5,11.1,160.66666666666666
26.8,33.0,19.0,1008.8,61.0,2.3,3.5,11.1,160.66666666666666
26.8,33.0,19.0,1008.8,61.0,2.3,3.5,11.1,160.66666666666666
26.8,33.0,19.0,1008.8,61.0,2.3,3.5,11.1,160.66666666666666
26.8,33.0,19.0,1008.8,61.0,2.3,3.5,11.1,160.66666666666666
26.8,33.0,19.0,1008.8,61.0,2.3,3.5,11.1,160.66666666666666
27.1,33.0,19.0,1009.9,61.0,2.6,2.8,13.0,173.58333333333337
27.1,33.0,19.0,1009.9,61.0,2.6,2.8,13.0,173.58333333333337
27.1,33.0,19.0,1009.9,61.0,2.6,2.8,13.0,173.58333333333337
27.1,33.0,19.0,1009.9,61.0,2.6,2.8,13.0,173.58333333333337
27.1,33.0,19.0,1009.9,61.0,2.6,2.8,13.0,173.58333333333337
27.1,33.0,19.0,1009.9,61.0,2.6,2.8,13.0,173.58333333333337
27.1,33.0,19.0,1009.9,61.0,2.6,2.8,13.0,173.58333333333337
27.1,33.0,19.0,1009.9,61.0,2.6,2.8,13.0,173.58333333333337
27.1,33.0,19.0,1009.9,61.0,2.6,2.8,13.0,173.58333333333337
26.5,32.8,19.5,1010.5,45.0,2.9,12.2,25.9,168.625
26.5,32.8,19.5,1010.5,45.0,2.9,12.2,25.9,168.625
26.5,32.8,19.5,1010.5,45.0,2.9,12.2,25.9,168.625
26.5,32.8,19.5,1010.5,45.0,2.9,12.2,25.9,168.625
26.5,32.8,19.5,1010.5,45.0,2.9,12.2,25.9,168.625
26.5,32.8,19.5,1010.5,45.0,2.9,12.2,25.9,168.625
26.5,32.8,19.5,1010.5,45.0,2.9,12.2,25.9,168.625
26.5,32.8,19.5,1010.5,45.0,2.9,12.2,25.9,168.625
26.5,32.8,19.5,1010.5,45.0,2.9,12.2,25.9,168.625
29.8,36.2,18.2,1012.7,52.0,2.4,3.3,7.6,272.4166666666667
29.8,36.2,18.2,1012.7,52.0,2.4,3.3,7.6,272.4166666666667
29.8,36.2,18.2,1012.7,52.0,2.4,3.3,7.6,272.4166666666667
29.8,36.2,18.2,1012.7,52.0,2.4,3.3,7.6,272.4166666666667
29.8,36.2,18.2,1012.7,52.0,2.4,3.3,7.6,272.4166666666667
29.8,36.2,18.2,1012.7,52.0,2.4,3.3,7.6,272.4166666666667
29.8,36.2,18.2,1012.7,52.0,2.4,3.3,7.6,272.4166666666667
29.8,36.2,18.2,1012.7,52.0,2.4,3.3,7.6,272.4166666666667
29.8,36.2,18.2,1012.7,52.0,2.4,3.3,7.6,272.4166666666667
24.7,36.6,19.7,1012.8,66.0,2.4,9.4,14.8,226.29166666666663
24.7,36.6,19.7,1012.8,66.0,2.4,9.4,14.8,226.29166666666663
24.7,36.6,19.7,1012.8,66.0,2.4,9.4,14.8,226.29166666666663
24.7,36.6,19.7,1012.8,66.0,2.4,9.4,14.8,226.29166666666663
24.7,36.6,19.7,1012.8,66.0,2.4,9.4,14.8,226.29166666666663
24.7,36.6,19.7,1012.8,66.0,2.4,9.4,14.8,226.29166666666663
24.7,36.6,19.7,1012.8,66.0,2.4,9.4,14.8,226.29166666666663
24.7,36.6,19.7,1012.8,66.0,2.4,9.4,14.8,226.29166666666663
24.7,36.6,19.7,1012.8,66.0,2.4,9.4,14.8,226.29166666666663
26.2,32.0,19.5,1012.5,56.0,3.1,9.1,14.8,291.7083333333333
26.2,32.0,19.5,1012.5,56.0,3.1,9.1,14.8,291.7083333333333
26.2,32.0,19.5,1012.5,56.0,3.1,9.1,14.8,291.7083333333333
26.2,32.0,19.5,1012.5,56.0,3.1,9.1,14.8,291.7083333333333
26.2,32.0,19.5,1012.5,56.0,3.1,9.1,14.8,291.7083333333333
26.2,32.0,19.5,1012.5,56.0,3.1,9.1,14.8,291.7083333333333
26.2,32.0,19.5,1012.5,56.0,3.1,9.1,14.8,291.7083333333333
26.2,32.0,19.5,1012.5,56.0,3.1,9.1,14.8,291.7083333333333
26.2,32.0,19.5,1012.5,56.0,3.1,9.1,14.8,291.7083333333333
29.9,37.0,19.5,1008.3,39.0,2.7,4.4,9.4,217.375
29.9,37.0,19.5,1008.3,39.0,2.7,4.4,9.4,217.375
29.9,37.0,19.5,1008.3,39.0,2.7,4.4,9.4,217.375
29.9,37.0,19.5,1008.3,39.0,2.7,4.4,9.4,217.375
29.9,37.0,19.5,1008.3,39.0,2.7,4.4,9.4,217.375
29.9,37.0,19.5,1008.3,39.0,2.7,4.4,9.4,217.375
29.9,37.0,19.5,1008.3,39.0,2.7,4.4,9.4,217.375
29.9,37.0,19.5,1008.3,39.0,2.7,4.4,9.4,217.375
29.9,37.0,19.5,1008.3,39.0,2.7,4.4,9.4,217.375
15.9,22.4,8.4,1017.6,66.0,2.4,7.2,16.5,309.375
15.9,22.4,8.4,1017.6,66.0,2.4,7.2,16.5,309.375
15.9,22.4,8.4,1017.6,66.0,2.4,7.2,16.5,309.375
15.9,22.4,8.4,1017.6,66.0,2.4,7.2,16.5,309.375
15.9,22.4,8.4,1017.6,66.0,2.4,7.2,16.5,309.375
15.9,22.4,8.4,1017.6,66.0,2.4,7.2,16.5,309.375
15.9,22.4,8.4,1017.6,66.0,2.4,7.2,16.5,309.375
15.9,22.4,8.4,1017.6,66.0,2.4,7.2,16.5,309.375
15.9,22.4,8.4,1017.6,66.0,2.4,7.2,16.5,309.375
15.2,22.6,6.6,1018.2,56.0,1.9,8.9,22.2,166.91666666666666
15.2,22.6,6.6,1018.2,56.0,1.9,8.9,22.2,166.91666666666666
15.2,22.6,6.6,1018.2,56.0,1.9,8.9,22.2,166.91666666666666
15.2,22.6,6.6,1018.2,56.0,1.9,8.9,22.2,166.91666666666666
15.2,22.6,6.6,1018.2,56.0,1.9,8.9,22.2,166.91666666666666
15.2,22.6,6.6,1018.2,56.0,1.9,8.9,22.2,166.91666666666666
15.2,22.6,6.6,1018.2,56.0,1.9,8.9,22.2,166.91666666666666
15.2,22.6,6.6,1018.2,56.0,1.9,8.9,22.2,166.91666666666666
15.2,22.6,6.6,1018.2,56.0,1.9,8.9,22.2,166.91666666666666
12.7,19.5,8.0,1017.6,69.0,1.3,8.3,18.3,429.16666666666674
12.7,19.5,8.0,1017.6,69.0,1.3,8.3,18.3,429.16666666666674
12.7,19.5,8.0,1017.6,69.0,1.3,8.3,18.3,429.16666666666674
12.7,19.5,8.0,1017.6,69.0,1.3,8.3,18.3,429.16666666666674
12.7,19.5,8.0,1017.6,69.0,1.3,8.3,18.3,429.16666666666674
12.7,19.5,8.0,1017.6,69.0,1.3,8.3,18.3,429.16666666666674
12.7,19.5,8.0,1017.6,69.0,1.3,8.3,18.3,429.16666666666674
12.7,19.5,8.0,1017.6,69.0,1.3,8.3,18.3,429.16666666666674
12.7,19.5,8.0,1017.6,69.0,1.3,8.3,18.3,429.16666666666674
15.6,24.6,10.7,1015.7,81.0,1.3,2.8,9.4,192.33333333333331
15.6,24.6,10.7,1015.7,81.0,1.3,2.8,9.4,192.33333333333331
15.6,24.6,10.7,1015.7,81.0,1.3,2.8,9.4,192.33333333333331
15.6,24.6,10.7,1015.7,81.0,1.3,2.8,9.4,192.33333333333331
15.6,24.6,10.7,1015.7,81.0,1.3,2.8,9.4,192.33333333333331
15.6,24.6,10.7,1015.7,81.0,1.3,2.8,9.4,192.33333333333331
15.6,24.6,10.7,1015.7,81.0,1.3,2.8,9.4,192.33333333333331
15.6,24.6,10.7,1015.7,81.0,1.3,2.8,9.4,192.33333333333331
15.6,24.6,10.7,1015.7,81.0,1.3,2.8,9.4,192.33333333333331
17.1,23.2,9.0,1017.1,69.0,1.8,5.9,11.1,235.33333333333331
17.1,23.2,9.0,1017.1,69.0,1.8,5.9,11.1,235.33333333333331
17.1,23.2,9.0,1017.1,69.0,1.8,5.9,11.1,235.33333333333331
17.1,23.2,9.0,1017.1,69.0,1.8,5.9,11.1,235.33333333333331
17.1,23.2,9.0,1017.1,69.0,1.8,5.9,11.1,235.33333333333331
17.1,23.2,9.0,1017.1,69.0,1.8,5.9,11.1,235.33333333333331
17.1,23.2,9.0,1017.1,69.0,1.8,5.9,11.1,235.33333333333331
17.1,23.2,9.0,1017.1,69.0,1.8,5.9,11.1,235.33333333333331
17.1,23.2,9.0,1017.1,69.0,1.8,5.9,11.1,235.33333333333331
17.6,24.0,10.1,1014.8,67.0,1.4,5.9,14.8,153.29166666666666
17.6,24.0,10.1,1014.8,67.0,1.4,5.9,14.8,153.29166666666666
17.6,24.0,10.1,1014.8,67.0,1.4,5.9,14.8,153.29166666666666
17.6,24.0,10.1,1014.8,67.0,1.4,5.9,14.8,153.29166666666666
17.6,24.0,10.1,1014.8,67.0,1.4,5.9,14.8,153.29166666666666
17.6,24.0,10.1,1014.8,67.0,1.4,5.9,14.8,153.29166666666666
17.6,24.0,10.1,1014.8,67.0,1.4,5.9,14.8,153.29166666666666
17.6,24.0,10.1,1014.8,67.0,1.4,5.9,14.8,153.29166666666666
17.6,24.0,10.1,1014.8,67.0,1.4,5.9,14.8,153.29166666666666
17.2,26.0,11.5,1014.7,65.0,2.3,5.7,14.8,221.54166666666663
17.2,26.0,11.5,1014.7,65.0,2.3,5.7,14.8,221.54166666666663
17.2,26.0,11.5,1014.7,65.0,2.3,5.7,14.8,221.54166666666663
17.2,26.0,11.5,1014.7,65.0,2.3,5.7,14.8,221.54166666666663
17.2,26.0,11.5,1014.7,65.0,2.3,5.7,14.8,221.54166666666663
17.2,26.0,11.5,1014.7,65.0,2.3,5.7,14.8,221.54166666666663
17.2,26.0,11.5,1014.7,65.0,2.3,5.7,14.8,221.54166666666663
17.2,26.0,11.5,1014.7,65.0,2.3,5.7,14.8,221.54166666666663
17.2,26.0,11.5,1014.7,65.0,2.3,5.7,14.8,221.54166666666663
17.7,24.4,9.7,1017.0,64.0,2.1,8.0,18.3,210.54166666666663
17.7,24.4,9.7,1017.0,64.0,2.1,8.0,18.3,210.54166666666663
17.7,24.4,9.7,1017.0,64.0,2.1,8.0,18.3,210.54166666666663
17.7,24.4,9.7,1017.0,64.0,2.1,8.0,18.3,210.54166666666663
17.7,24.4,9.7,1017.0,64.0,2.1,8.0,18.3,210.54166666666663
17.7,24.4,9.7,1017.0,64.0,2.1,8.0,18.3,210.54166666666663
17.7,24.4,9.7,1017.0,64.0,2.1,8.0,18.3,210.54166666666663
17.7,24.4,9.7,1017.0,64.0,2.1,8.0,18.3,210.54166666666663
17.7,24.4,9.7,1017.0,64.0,2.1,8.0,18.3,210.54166666666663
17.4,24.4,10.1,1018.9,61.0,2.3,6.1,11.1,251.20833333333331
17.4,24.4,10.1,1018.9,61.0,2.3,6.1,11.1,251.20833333333331
17.4,24.4,10.1,1018.9,61.0,2.3,6.1,11.1,251.20833333333331
17.4,24.4,10.1,1018.9,61.0,2.3,6.1,11.1,251.20833333333331
17.4,24.4,10.1,1018.9,61.0,2.3,6.1,11.1,251.20833333333331
17.4,24.4,10.1,1018.9,61.0,2.3,6.1,11.1,251.20833333333331
17.4,24.4,10.1,1018.9,61.0,2.3,6.1,11.1,251.20833333333331
17.4,24.4,10.1,1018.9,61.0,2.3,6.1,11.1,251.20833333333331
17.4,24.4,10.1,1018.9,61.0,2.3,6.1,11.1,251.20833333333331
23.1,30.0,15.6,1014.9,71.0,1.4,4.1,9.4,194.70833333333331
23.1,30.0,15.6,1014.9,71.0,1.4,4.1,9.4,194.70833333333331
23.1,30.0,15.6,1014.9,71.0,1.4,4.1,9.4,194.70833333333331
23.1,30.0,15.6,1014.9,71.0,1.4,4.1,9.4,194.70833333333331
23.1,30.0,15.6,1014.9,71.0,1.4,4.1,9.4,194.70833333333331
23.1,30.0,15.6,1014.9,71.0,1.4,4.1,9.4,194.70833333333331
23.1,30.0,15.6,1014.9,71.0,1.4,4.1,9.4,194.70833333333331
23.1,30.0,15.6,1014.9,71.0,1.4,4.1,9.4,194.70833333333331
23.1,30.0,15.6,1014.9,71.0,1.4,4.1,9.4,194.70833333333331
23.7,29.8,18.7,1014.0,75.0,1.4,11.1,18.3,250.875
23.7,29.8,18.7,1014.0,75.0,1.4,11.1,18.3,250.875
23.7,29.8,18.7,1014.0,75.0,1.4,11.1,18.3,250.875
23.7,29.8,18.7,1014.0,75.0,1.4,11.1,18.3,250.875
23.7,29.8,18.7,1014.0,75.0,1.4,11.1,18.3,250.875
23.7,29.8,18.7,1014.0,75.0,1.4,11.1,18.3,250.875
23.7,29.8,18.7,1014.0,75.0,1.4,11.1,18.3,250.875
23.7,29.8,18.7,1014.0,75.0,1.4,11.1,18.3,250.875
23.7,29.8,18.7,1014.0,75.0,1.4,11.1,18.3,250.875
20.9,27.8,15.8,1014.4,62.0,2.6,17.2,27.8,274.875
20.9,27.8,15.8,1014.4,62.0,2.6,17.2,27.8,274.875
20.9,27.8,15.8,1014.4,62.0,2.6,17.2,27.8,274.875
20.9,27.8,15.8,1014.4,62.0,2.6,17.2,27.8,274.875
20.9,27.8,15.8,1014.4,62.0,2.6,17.2,27.8,274.875
20.9,27.8,15.8,1014.4,62.0,2.6,17.2,27.8,274.875
20.9,27.8,15.8,1014.4,62.0,2.6,17.2,27.8,274.875
20.9,27.8,15.8,1014.4,62.0,2.6,17.2,27.8,274.875
20.9,27.8,15.8,1014.4,62.0,2.6,17.2,27.8,274.875
22.6,30.3,11.5,1015.4,57.0,2.4,5.4,11.1,160.0
22.6,30.3,11.5,1015.4,57.0,2.4,5.4,11.1,160.0
22.6,30.3,11.5,1015.4,57.0,2.4,5.4,11.1,160.0
22.6,30.3,11.5,1015.4,57.0,2.4,5.4,11.1,160.0
22.6,30.3,11.5,1015.4,57.0,2.4,5.4,11.1,160.0
22.6,30.3,11.5,1015.4,57.0,2.4,5.4,11.1,160.0
22.6,30.3,11.5,1015.4,57.0,2.4,5.4,11.1,160.0
22.6,30.3,11.5,1015.4,57.0,2.4,5.4,11.1,160.0
22.6,30.3,11.5,1015.4,57.0,2.4,5.4,11.1,160.0
22.7,30.4,12.8,1017.7,56.0,2.6,2.4,7.6,217.91666666666663
22.7,30.4,12.8,1017.7,56.0,2.6,2.4,7.6,217.91666666666663
22.7,30.4,12.8,1017.7,56.0,2.6,2.4,7.6,217.91666666666663
22.7,30.4,12.8,1017.7,56.0,2.6,2.4,7.6,217.91666666666663
22.7,30.4,12.8,1017.7,56.0,2.6,2.4,7.6,217.91666666666663
22.7,30.4,12.8,1017.7,56.0,2.6,2.4,7.6,217.91666666666663
22.7,30.4,12.8,1017.7,56.0,2.6,2.4,7.6,217.91666666666663
22.7,30.4,12.8,1017.7,56.0,2.6,2.4,7.6,217.91666666666663
22.7,30.4,12.8,1017.7,56.0,2.6,2.4,7.6,217.91666666666663
22.7,30.6,13.0,1018.4,58.0,2.4,3.3,7.6,184.20833333333331
22.7,30.6,13.0,1018.4,58.0,2.4,3.3,7.6,184.20833333333331
22.7,30.6,13.0,1018.4,58.0,2.4,3.3,7.6,184.20833333333331
22.7,30.6,13.0,1018.4,58.0,2.4,3.3,7.6,184.20833333333331
22.7,30.6,13.0,1018.4,58.0,2.4,3.3,7.6,184.20833333333331
22.7,30.6,13.0,1018.4,58.0,2.4,3.3,7.6,184.20833333333331
22.7,30.6,13.0,1018.4,58.0,2.4,3.3,7.6,184.20833333333331
22.7,30.6,13.0,1018.4,58.0,2.4,3.3,7.6,184.20833333333331
22.7,30.6,13.0,1018.4,58.0,2.4,3.3,7.6,184.20833333333331
16.9,25.1,6.6,1021.3,65.0,1.1,2.0,7.6,176.375
16.9,25.1,6.6,1021.3,65.0,1.1,2.0,7.6,176.375
16.9,25.1,6.6,1021.3,65.0,1.1,2.0,7.6,176.375
16.9,25.1,6.6,1021.3,65.0,1.1,2.0,7.6,176.375
16.9,25.1,6.6,1021.3,65.0,1.1,2.0,7.6,176.375
16.9,25.1,6.6,1021.3,65.0,1.1,2.0,7.6,176.375
16.9,25.1,6.6,1021.3,65.0,1.1,2.0,7.6,176.375
16.9,25.1,6.6,1021.3,65.0,1.1,2.0,7.6,176.375
16.9,25.1,6.6,1021.3,65.0,1.1,2.0,7.6,176.375
15.5,24.1,7.7,1021.0,71.0,1.1,3.5,11.1,185.95833333333331
15.5,24.1,7.7,1021.0,71.0,1.1,3.5,11.1,185.95833333333331
15.5,24.1,7.7,1021.0,71.0,1.1,3.5,11.1,185.95833333333331
15.5,24.1,7.7,1021.0,71.0,1.1,3.5,11.1,185.95833333333331
15.5,24.1,7.7,1021.0,71.0,1.1,3.5,11.1,185.95833333333331
15.5,24.1,7.7,1021.0,71.0,1.1,3.5,11.1,185.95833333333331
15.5,24.1,7.7,1021.0,71.0,1.1,3.5,11.1,185.95833333333331
15.5,24.1,7.7,1021.0,71.0,1.1,3.5,11.1,185.95833333333331
15.5,24.1,7.7,1021.0,71.0,1.1,3.5,11.1,185.95833333333331
14.9,22.8,8.0,1018.4,73.0,1.1,5.9,13.0,195.375
14.9,22.8,8.0,1018.4,73.0,1.1,5.9,13.0,195.375
14.9,22.8,8.0,1018.4,73.0,1.1,5.9,13.0,195.375
14.9,22.8,8.0,1018.4,73.0,1.1,5.9,13.0,195.375
14.9,22.8,8.0,1018.4,73.0,1.1,5.9,13.0,195.375
14.9,22.8,8.0,1018.4,73.0,1.1,5.9,13.0,195.375
14.9,22.8,8.0,1018.4,73.0,1.1,5.9,13.0,195.375
14.9,22.8,8.0,1018.4,73.0,1.1,5.9,13.0,195.375
14.9,22.8,8.0,1018.4,73.0,1.1,5.9,13.0,195.375
18.3,24.7,11.5,1018.1,85.0,0.5,1.1,7.6,365.29166666666674
18.3,24.7,11.5,1018.1,85.0,0.5,1.1,7.6,365.29166666666674
18.3,24.7,11.5,1018.1,85.0,0.5,1.1,7.6,365.29166666666674
18.3,24.7,11.5,1018.1,85.0,0.5,1.1,7.6,365.29166666666674
18.3,24.7,11.5,1018.1,85.0,0.5,1.1,7.6,365.29166666666674
18.3,24.7,11.5,1018.1,85.0,0.5,1.1,7.6,365.29166666666674
18.3,24.7,11.5,1018.1,85.0,0.5,1.1,7.6,365.29166666666674
18.3,24.7,11.5,1018.1,85.0,0.5,1.1,7.6,365.29166666666674
18.3,24.7,11.5,1018.1,85.0,0.5,1.1,7.6,365.29166666666674
16.5,24.7,12.0,1017.4,82.0,0.6,8.0,13.0,312.2083333333333
16.5,24.7,12.0,1017.4,82.0,0.6,8.0,13.0,312.2083333333333
16.5,24.7,12.0,1017.4,82.0,0.6,8.0,13.0,312.2083333333333
16.5,24.7,12.0,1017.4,82.0,0.6,8.0,13.0,312.2083333333333
16.5,24.7,12.0,1017.4,82.0,0.6,8.0,13.0,312.2083333333333
16.5,24.7,12.0,1017.4,82.0,0.6,8.0,13.0,312.2083333333333
16.5,24.7,12.0,1017.4,82.0,0.6,8.0,13.0,312.2083333333333
16.5,24.7,12.0,1017.4,82.0,0.6,8.0,13.0,312.2083333333333
16.5,24.7,12.0,1017.4,82.0,0.6,8.0,13.0,312.2083333333333
16.6,22.2,10.2,1015.4,65.0,1.8,10.0,20.6,237.625
16.6,22.2,10.2,1015.4,65.0,1.8,10.0,20.6,237.625
16.6,22.2,10.2,1015.4,65.0,1.8,10.0,20.6,237.625
16.6,22.2,10.2,1015.4,65.0,1.8,10.0,20.6,237.625
16.6,22.2,10.2,1015.4,65.0,1.8,10.0,20.6,237.625
16.6,22.2,10.2,1015.4,65.0,1.8,10.0,20.6,237.625
16.6,22.2,10.2,1015.4,65.0,1.8,10.0,20.6,237.625
16.6,22.2,10.2,1015.4,65.0,1.8,10.0,20.6,237.625
16.6,22.2,10.2,1015.4,65.0,1.8,10.0,20.6,237.625
18.2,25.1,12.0,1014.4,77.0,0.6,5.0,11.1,202.875
18.2,25.1,12.0,1014.4,77.0,0.6,5.0,11.1,202.875
18.2,25.1,12.0,1014.4,77.0,0.6,5.0,11.1,202.875
18.2,25.1,12.0,1014.4,77.0,0.6,5.0,11.1,202.875
18.2,25.1,12.0,1014.4,77.0,0.6,5.0,11.1,202.875
18.2,25.1,12.0,1014.4,77.0,0.6,5.0,11.1,202.875
18.2,25.1,12.0,1014.4,77.0,0.6,5.0,11.1,202.875
18.2,25.1,12.0,1014.4,77.0,0.6,5.0,11.1,202.875
18.2,25.1,12.0,1014.4,77.0,0.6,5.0,11.1,202.875
15.6,23.2,10.9,1015.6,82.0,0.6,4.3,9.4,260.1666666666667
15.6,23.2,10.9,1015.6,82.0,0.6,4.3,9.4,260.1666666666667
15.6,23.2,10.9,1015.6,82.0,0.6,4.3,9.4,260.1666666666667
15.6,23.2,10.9,1015.6,82.0,0.6,4.3,9.4,260.1666666666667
15.6,23.2,10.9,1015.6,82.0,0.6,4.3,9.4,260.1666666666667
15.6,23.2,10.9,1015.6,82.0,0.6,4.3,9.4,260.1666666666667
15.6,23.2,10.9,1015.6,82.0,0.6,4.3,9.4,260.1666666666667
15.6,23.2,10.9,1015.6,82.0,0.6,4.3,9.4,260.1666666666667
15.6,23.2,10.9,1015.6,82.0,0.6,4.3,9.4,260.1666666666667
13.0,19.0,9.6,1016.9,85.0,0.8,10.7,16.5,403.95833333333326
13.0,19.0,9.6,1016.9,85.0,0.8,10.7,16.5,403.95833333333326
13.0,19.0,9.6,1016.9,85.0,0.8,10.7,16.5,403.95833333333326
13.0,19.0,9.6,1016.9,85.0,0.8,10.7,16.5,403.95833333333326
13.0,19.0,9.6,1016.9,85.0,0.8,10.7,16.5,403.95833333333326
13.0,19.0,9.6,1016.9,85.0,0.8,10.7,16.5,403.95833333333326
13.0,19.0,9.6,1016.9,85.0,0.8,10.7,16.5,403.95833333333326
13.0,19.0,9.6,1016.9,85.0,0.8,10.7,16.5,403.95833333333326
13.0,19.0,9.6,1016.9,85.0,0.8,10.7,16.5,403.95833333333326
12.3,19.0,8.9,1015.8,91.0,0.5,4.6,9.4,284.1666666666667
12.3,19.0,8.9,1015.8,91.0,0.5,4.6,9.4,284.1666666666667
12.3,19.0,8.9,1015.8,91.0,0.5,4.6,9.4,284.1666666666667
12.3,19.0,8.9,1015.8,91.0,0.5,4.6,9.4,284.1666666666667
12.3,19.0,8.9,1015.8,91.0,0.5,4.6,9.4,284.1666666666667
12.3,19.0,8.9,1015.8,91.0,0.5,4.6,9.4,284.1666666666667
12.3,19.0,8.9,1015.8,91.0,0.5,4.6,9.4,284.1666666666667
12.3,19.0,8.9,1015.8,91.0,0.5,4.6,9.4,284.1666666666667
12.3,19.0,8.9,1015.8,91.0,0.5,4.6,9.4,284.1666666666667
11.9,15.7,7.5,1018.9,86.0,0.8,6.1,11.1,288.4166666666667
11.9,15.7,7.5,1018.9,86.0,0.8,6.1,11.1,288.4166666666667
11.9,15.7,7.5,1018.9,86.0,0.8,6.1,11.1,288.4166666666667
11.9,15.7,7.5,1018.9,86.0,0.8,6.1,11.1,288.4166666666667
11.9,15.7,7.5,1018.9,86.0,0.8,6.1,11.1,288.4166666666667
11.9,15.7,7.5,1018.9,86.0,0.8,6.1,11.1,288.4166666666667
11.9,15.7,7.5,1018.9,86.0,0.8,6.1,11.1,288.4166666666667
11.9,15.7,7.5,1018.9,86.0,0.8,6.1,11.1,288.4166666666667
11.9,15.7,7.5,1018.9,86.0,0.8,6.1,11.1,288.4166666666667
12.0,17.0,6.7,1019.8,75.0,1.3,7.6,13.0,256.8333333333333
